Nc3 c5 d4 cxd4 Qxd4 Nc6 Qh4 Nf6 Nf3 d5 
d4 Nf6 c4 e6 Nf3 d5 e3 c6 Bd3 Nbd7 
d4 Nf6 c4 e6 Nf3 d5 g3 Bb4+ Bd2 Be7 
d4 Nf6 c4 e6 Nf3 d5 g3 Be7 Bg2 O-O 
d4 Nf6 c4 e6 Nf3 d5 g3 c6 Bg2 Bb4+ 
d4 Nf6 c4 e6 Nf3 d5 g3 c6 Qc2 Nbd7 
d4 Nf6 c4 e6 Nf3 d5 g3 dxc4 Bg2 a6 
d4 Nf6 c4 e6 a3 d5 Nc3 c5 cxd5 cxd4 
d4 Nf6 c4 e6 e3 b6 Nf3 Bb7 Bd3 Bb4+ 
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 d5 
d4 Nf6 c4 e6 g3 Bb4+ Bd2 Bxd2+ Qxd2 d6 
d4 Nf6 c4 e6 g3 Bb4+ Bd2 a5 Bg2 O-O 
d4 Nf6 c4 e6 g3 Bb4+ Bd2 c5 Bg2 O-O 
d4 Nf6 c4 e6 g3 Bb4+ Nd2 O-O Bg2 c5 
d4 Nf6 c4 e6 g3 Bb4+ Nd2 c5 a3 Bxd2+ 
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Bb4+ 
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 Qc7 
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 a6 
d4 Nf6 c4 e6 g3 c5 Nf3 cxd4 Nxd4 d5 
d4 Nf6 c4 e6 g3 c5 d5 d6 Bg2 Be7 
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 b5 
d4 Nf6 c4 e6 g3 c5 d5 exd5 cxd5 d6 
d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Bd2 a5 
d4 Nf6 c4 e6 g3 d5 Bg2 Bb4+ Nd2 O-O 
d4 Nf6 c4 e6 g3 d5 Bg2 Be7 Nf3 O-O 
d4 Nf6 c4 e6 g3 d5 Bg2 c6 Nf3 Nbd7 
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 Nc6 
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 a6 
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Nf3 c5 
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Qa4+ Bd7 
d4 Nf6 c4 e6 g3 d5 Bg2 dxc4 Qa4+ Nbd7 
d4 Nf6 c4 e6 g3 d5 Nf3 Bb4+ Bd2 Be7 
d4 Nf6 c4 e6 g3 d5 Nf3 Be7 Bg2 O-O 
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Bg2 c5 
d4 Nf6 c4 e6 g3 d5 Nf3 dxc4 Qa4+ Nbd7 
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O Bf4 d6 
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d5 e3 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Be3 d6 
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Bg5 d6 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 e5 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 e5 
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 h3 O-O 
d4 Nf6 c4 g6 Nc3 d5 Bd2 dxc4 e3 Be6 
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 Nf3 O-O 
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O 
d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 c5 
d4 Nf6 c4 g6 Nc3 d5 Bf4 Nh5 Be5 f6 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Nf3 Ne4 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bf4 Nxc3 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bh4 Bg7 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bh4 Nxc3 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 Bh4 c5 
d4 Nf6 c4 g6 Nc3 d5 Bg5 Ne4 cxd5 Nxc3 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 O-O 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bf4 dxc4 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Bg5 Ne4 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qb3 c6 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 Qb3 dxc4 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 e3 O-O 
d4 Nf6 c4 g6 Nc3 d5 Qb3 Bg7 Nf3 dxc4 
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Be6 
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Bg7 
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Bg7 
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Nf3 Bg7 
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 g3 Bg7 
d4 Nf6 c4 g6 Nc3 d5 e3 Bg7 Bd2 O-O 
d4 Nf6 c4 g6 Nc3 d5 e3 Bg7 Nf3 O-O 
d4 Nf6 c4 g6 Nf3 Bg7 Nc3 d5 e3 O-O 
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d5 
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 
d4 Nf6 c4 g6 Nf3 Bg7 g3 c5 Nc3 Qa5 
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Bg2 d5 
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Nc3 d5 
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 Bg2 c6 
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 Bg2 dxc4 
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 cxd5 Nxd5 
d4 Nf6 c4 g6 e3 d5 cxd5 Nxd5 e4 Nb6 
d4 Nf6 c4 g6 f3 Bg7 e4 O-O Nc3 c6 
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Nc3 Nbd7 
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Nc3 O-O 
d4 Nf6 c4 g6 f3 d5 cxd5 Nxd5 e4 Nb6 
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 d6 
d4 Nf6 c4 g6 g3 Bg7 Bg2 d5 cxd5 Nxd5 
d4 Nf6 c4 g6 g3 Bg7 Bg2 d6 Nc3 O-O 
d4 Nf6 c4 g6 g3 Bg7 Bg2 d6 Nf3 O-O 
d4 Nf6 c4 g6 g3 Bg7 d5 d6 Bg2 e5 
d4 Nf6 c4 g6 g3 c6 Bg2 Bg7 Nf3 d5 
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Nf3 Bg7 
d4 Nf6 c4 g6 g3 c6 Bg2 d5 cxd5 cxd5 
d4 Nf6 c4 g6 g3 c6 Nc3 d5 Qb3 Bg7 
d4 Nf6 c4 g6 g3 c6 Nf3 d5 Qb3 dxc4 
d4 Nf6 e3 e6 Bd3 c5 Nf3 Nc6 Nbd2 d5 
d4 Nf6 g3 c5 Nf3 d5 Bg2 cxd4 O-O Bg4 
d4 Nf6 g3 d5 Bg2 c6 Nf3 Bf5 Nh4 e6 
d4 b6 c4 Bb7 Nc3 f5 Bg5 Nf6 d5 h6 
d4 b6 e4 Bb7 Nc3 e6 Bd3 Nc6 Nge2 Nf6 
d4 b6 e4 Bb7 Nc3 e6 Bd3 c5 Nf3 cxd4 
d4 b6 e4 Bb7 Nc3 e6 Nf3 Nf6 Bd3 Bb4 
d4 b6 e4 Bb7 Nc3 g6 Nf3 Bg7 Bc4 d6 
d4 c5 Nf3 cxd4 Nxd4 d5 c4 e5 Nc2 d4 
d4 c5 d5 Nf6 Nc3 d6 e4 g6 f4 Nbd7 
d4 c5 d5 d6 e4 e5 Nc3 Be7 Bd3 Bg5 
d4 c5 d5 e5 e4 d6 Bd3 Ne7 Ne2 Ng6 
d4 c5 d5 e5 e4 d6 Bd3 a6 a4 Ne7 
d4 c5 d5 e5 e4 d6 Nc3 Be7 f4 f6 
d4 c5 d5 e5 e4 d6 Nc3 Ne7 g3 Ng6 
d4 c5 d5 e5 e4 d6 Nc3 a6 a4 f5 
d4 c5 d5 e5 e4 d6 f4 exf4 Bxf4 Qh4+ 
d4 c5 d5 e5 e4 d6 g3 f5 Nc3 Nf6 
d4 c5 d5 e5 g3 d6 Bg2 f5 f4 Nf6 
d4 c5 e3 d5 Nf3 Nc6 c3 Bg4 Nbd2 cxd4 
d4 c5 e4 cxd4 Nf3 e5 Bc4 Nf6 O-O Qc7 
d4 c6 Nf3 d5 Bf4 Bf5 e3 Nf6 c4 e6 
d4 c6 c4 d5 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 
d4 c6 c4 d5 Nf3 Nf6 e3 e6 Nbd2 Nbd7 
d4 c6 e4 d5 Nc3 Nf6 Bg5 dxe4 Nxe4 Nbd7 
d4 d5 Bf4 Bf5 c4 e6 Nc3 Nf6 Qb3 b6 
d4 d5 Bf4 Bf5 e3 e6 Bd3 Ne7 Bxf5 Nxf5 
d4 d5 Bf4 Nf6 e3 e6 Nf3 Nbd7 Bd3 Be7 
d4 d5 Bg5 Nf6 e3 Bg4 Be2 Qd7 Nc3 Bxe2 
d4 d5 Bg5 Qd6 Nc3 c6 Qd2 Bf5 Nf3 Nd7 
d4 d5 Bg5 h6 Bh4 c6 e3 Qb6 b3 e5 
d4 d5 Nc3 Bf5 Bg5 c6 Qd2 Qd6 Nf3 Nd7 
d4 d5 Nf3 Bf5 c4 e6 Nc3 c6 e3 Bd6 
d4 d5 Nf3 Bf5 c4 e6 e3 c6 Bd3 Bg6 
d4 d5 Nf3 Bf5 e3 e6 Bd3 Nf6 Bxf5 exf5 
d4 d5 Nf3 Nc6 Bf4 Bf5 e3 Nf6 c4 e6 
d4 d5 Nf3 Nc6 Bf4 Bg4 Nbd2 Nf6 h3 Bh5 
d4 d5 Nf3 Nc6 c4 e6 Nc3 dxc4 e3 Nf6 
d4 d5 Nf3 Nd7 c4 c6 Nc3 e6 e4 dxe4 
d4 d5 Nf3 Nf6 Bf4 c5 e3 Nc6 Nc3 Bg4 
d4 d5 Nf3 Nf6 Bf4 e6 e3 c5 c3 Nc6 
d4 d5 Nf3 Nf6 Bg5 Bg4 Ne5 Bh5 c4 Ne4 
d4 d5 Nf3 Nf6 Bg5 Nbd7 e3 e6 h3 Be7 
d4 d5 Nf3 Nf6 Bg5 Ne4 Bh4 c6 e3 Qb6 
d4 d5 Nf3 Nf6 Bg5 e6 Nbd2 Be7 Bxf6 Bxf6 
d4 d5 Nf3 Nf6 c4 Bf5 cxd5 Nxd5 e3 Nc6 
d4 d5 Nf3 Nf6 c4 c6 Nc3 Ne4 e3 e6 
d4 d5 Nf3 Nf6 c4 c6 Nc3 Qb6 Qc2 Bg4 
d4 d5 Nf3 Nf6 c4 c6 Nc3 Qb6 e3 Bg4 
d4 d5 Nf3 Nf6 c4 c6 Nc3 dxc4 a4 Bf5 
d4 d5 Nf3 Nf6 c4 c6 Nc3 dxc4 e3 b5 
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bg5 Be7 
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bg5 Nbd7 
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 e3 Nbd7 
d4 d5 Nf3 Nf6 c4 c6 Nc3 g6 e3 Bg7 
d4 d5 Nf3 Nf6 c4 c6 cxd5 cxd5 Nc3 Nc6 
d4 d5 Nf3 Nf6 c4 c6 e3 Bf5 Bd3 Bxd3 
d4 d5 Nf3 Nf6 c4 c6 e3 Bf5 Nc3 e6 
d4 d5 Nf3 Nf6 c4 c6 e3 a6 Bd3 Bg4 
d4 d5 Nf3 Nf6 c4 c6 e3 e6 Bd3 Nbd7 
d4 d5 Nf3 Nf6 c4 c6 e3 e6 Bd3 dxc4 
d4 d5 Nf3 Nf6 c4 c6 e3 e6 Nc3 Nbd7 
d4 d5 Nf3 Nf6 c4 c6 e3 g6 Nc3 Bg7 
d4 d5 Nf3 Nf6 c4 dxc4 Nc3 c6 a4 Bf5 
d4 d5 Nf3 Nf6 c4 dxc4 Nc3 e6 e4 Bb4 
d4 d5 Nf3 Nf6 c4 dxc4 Qa4+ Nc6 Nc3 Nd5 
d4 d5 Nf3 Nf6 c4 dxc4 Qa4+ c6 Qxc4 Bf5 
d4 d5 Nf3 Nf6 c4 dxc4 e3 e6 Bxc4 a6 
d4 d5 Nf3 Nf6 c4 dxc4 e3 e6 Bxc4 c5 
d4 d5 Nf3 Nf6 c4 e6 Bg5 Be7 e3 b6 
d4 d5 Nf3 Nf6 c4 e6 Bg5 Nbd7 Nc3 c6 
d4 d5 Nf3 Nf6 c4 e6 Bg5 Nbd7 e3 Be7 
d4 d5 Nf3 Nf6 c4 e6 Bg5 Nbd7 e3 h6 
d4 d5 Nf3 Nf6 c4 e6 Bg5 h6 Bh4 dxc4 
d4 d5 Nf3 Nf6 c4 e6 Bg5 h6 Bxf6 Qxf6 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bf4 O-O 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bf4 a6 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bg5 Nbd7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 Bg5 O-O 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 g3 Nbd7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 Bg5 Be7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 Bg5 c6 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 cxd5 Nxd5 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 cxd5 exd5 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 e3 Bd6 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nbd7 e3 Be7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 Nc6 e3 Be7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 b6 Bg5 Be7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c5 cxd5 Nxd5 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c5 cxd5 exd5 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 Bg5 dxc4 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 e3 Bd6 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 e3 Be7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 e3 Nbd7 
d4 d5 Nf3 Nf6 c4 e6 Nc3 dxc4 e3 Nc6 
d4 d5 Nf3 Nf6 c4 e6 g3 Be7 Bg2 O-O 
d4 d5 Nf3 Nf6 e3 Bf5 Bd3 e6 Bxf5 exf5 
d4 d5 Nf3 Nf6 e3 Bg4 c4 e6 Nc3 Bb4 
d4 d5 Nf3 Nf6 e3 c5 c4 e6 Be2 Bd6 
d4 d5 Nf3 Nf6 e3 c6 c4 Bf5 Nc3 a6 
d4 d5 Nf3 Nf6 e3 e6 Bd3 Nbd7 Nbd2 Bd6 
d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 b3 cxd4 
d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 Nc6 
d4 d5 Nf3 Nf6 e3 e6 Nc3 c5 dxc5 Bxc5 
d4 d5 Nf3 Nf6 g3 c5 Bg2 cxd4 O-O Bg4 
d4 d5 Nf3 c5 Bf4 Nc6 e3 Nf6 Nc3 Bg4 
d4 d5 Nf3 c5 Bf4 cxd4 Bxb8 Rxb8 Qxd4 b6 
d4 d5 Nf3 c5 c3 Qc7 dxc5 Qxc5 Nbd2 Nf6 
d4 d5 Nf3 c5 c3 a5 dxc5 Nf6 c4 e6 
d4 d5 Nf3 c5 c4 cxd4 cxd5 Nf6 Nxd4 a6 
d4 d5 Nf3 c5 c4 dxc4 d5 e6 Nc3 Nf6 
d4 d5 Nf3 c5 c4 dxc4 d5 e6 Nc3 exd5 
d4 d5 Nf3 c5 c4 dxc4 e3 cxd4 Bxc4 Qc7 
d4 d5 Nf3 c5 c4 e6 cxd5 exd5 Nc3 Nc6 
d4 d5 Nf3 c5 c4 e6 cxd5 exd5 g3 Nf6 
d4 d5 Nf3 c5 c4 e6 e3 Nc6 Nc3 Nf6 
d4 d5 Nf3 c5 c4 e6 e3 Nf6 Nc3 Nc6 
d4 d5 Nf3 c5 dxc5 Nf6 c4 e6 cxd5 exd5 
d4 d5 Nf3 c5 dxc5 Nf6 e3 e6 a3 Bxc5 
d4 d5 Nf3 c5 e3 Nc6 b3 Bg4 Be2 e6 
d4 d5 Nf3 c5 e3 Nc6 c4 e6 Nc3 Nf6 
d4 d5 Nf3 c5 e3 e6 c4 Nf6 Nc3 Nc6 
d4 d5 Nf3 c5 g3 cxd4 Nxd4 e5 Nf3 Nc6 
d4 d5 Nf3 c6 Bf4 Bf5 e3 e6 a3 Bd6 
d4 d5 Nf3 c6 Nbd2 Bf5 e3 e6 c4 Nd7 
d4 d5 Nf3 c6 c4 Nf6 Bf4 dxc4 e3 b5 
d4 d5 Nf3 c6 c4 dxc4 e3 Bg4 Bxc4 e6 
d4 d5 Nf3 c6 c4 e6 e3 Nf6 Bd3 c5 
d4 d5 Nf3 c6 e3 Bf5 Bd3 e6 O-O Nd7 
d4 d5 Nf3 e6 Bf4 Bd6 e3 Bxf4 exf4 Qd6 
d4 d5 Nf3 e6 Bf4 c5 e3 Nc6 c4 Nf6 
d4 d5 Nf3 e6 c4 Nd7 Nc3 Ngf6 cxd5 exd5 
d4 d5 Nf3 e6 c4 Nf6 Nc3 Nbd7 e3 Bd6 
d4 d5 Nf3 e6 c4 Nf6 Nc3 c6 e3 Nbd7 
d4 d5 Nf3 e6 c4 a6 c5 Nc6 Bf4 Nge7 
d4 d5 Nf3 e6 c4 a6 c5 b6 cxb6 c5 
d4 d5 Nf3 e6 c4 a6 e3 dxc4 Bxc4 b5 
d4 d5 Nf3 e6 c4 c6 Nc3 f5 Bf4 Bd6 
d4 d5 Nf3 e6 c4 dxc4 Qa4+ c6 Qxc4 Nf6 
d4 d5 Nf3 e6 c4 dxc4 e3 a6 Bxc4 c5 
d4 d5 Nf3 e6 c4 dxc4 e3 c5 Bxc4 a6 
d4 d5 Nf3 e6 e3 Nf6 Bd3 Nbd7 Nbd2 Bd6 
d4 d5 Nf3 e6 e3 c5 c4 Nf6 Nc3 a6 
d4 d5 Nf3 e6 e3 c6 Bd3 f5 Ne5 Qf6 
d4 d5 Nf3 e6 g3 Nf6 Bg2 Be7 c4 O-O 
d4 d5 Nf3 e6 g3 c5 Bg2 cxd4 O-O Nf6 
d4 d5 Nf3 g6 c4 e6 Nc3 Nc6 h3 b6 
d4 d5 c3 Nc6 Bf4 g6 Nf3 Bg7 e3 Nf6 
d4 d5 c4 Bf5 cxd5 Bxb1 Qa4+ c6 Rxb1 Qxd5 
d4 d5 c4 Nc6 Nc3 dxc4 Nf3 Nf6 Bg5 a6 
d4 d5 c4 Nc6 Nc3 dxc4 Nf3 Nf6 Bg5 h6 
d4 d5 c4 Nc6 Nc3 dxc4 Nf3 Nf6 e4 Bg4 
d4 d5 c4 Nc6 Nc3 dxc4 d5 Ne5 f4 Nd7 
d4 d5 c4 Nc6 Nf3 Bg4 Qa4 Bxf3 exf3 e6 
d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 
d4 d5 c4 Nf6 Nf3 e6 e3 Bd7 a3 c5 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nb6 Nc3 e5 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nb6 Nc3 e6 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nb6 Nc3 g6 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Bd3 Nc6 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Bd3 e5 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 e5 
d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 e6 
d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qa5 Nf3 c6 
d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 Nf3 e6 
d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 e4 e6 
d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qf5 f3 e5 
d4 d5 c4 Nf6 cxd5 e6 dxe6 Bxe6 Nc3 Bb4 
d4 d5 c4 c6 Nc3 Be6 cxd5 cxd5 Nf3 Nc6 
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 Qc2 g6 
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 a4 e6 
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 c5 Bg4 
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 c5 Nbd7 
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Na6 
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 e3 b5 
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 g3 b5 
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 Be7 
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 Nbd7 
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 dxc4 
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 h6 
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 Nbd7 
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 Nc6 
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 a6 
d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 cxd5 Nxd5 
d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 cxd5 cxd5 
d4 d5 c4 c6 Nc3 Nf6 e3 Qb6 Qc2 Be6 
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 b5 
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 Bg4 
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 b5 
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 e6 
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 g6 
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Bd3 Nbd7 
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 
d4 d5 c4 c6 Nc3 Nf6 e3 e6 b3 Bb4 
d4 d5 c4 c6 Nc3 Nf6 e3 g6 Nf3 Bg7 
d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 Qb6 
d4 d5 c4 c6 Nc3 dxc4 e4 b5 a4 b4 
d4 d5 c4 c6 Nc3 dxc4 e4 e5 Bxc4 exd4 
d4 d5 c4 c6 Nc3 e5 e3 e4 Qb3 Nf6 
d4 d5 c4 c6 Nc3 e6 Nf3 Nf6 e3 Bb4 
d4 d5 c4 c6 Nc3 e6 e3 f5 f4 Nf6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 Qb6 e3 Bf5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Ne5 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Qb3 dxc4 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Qc2 g6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 g6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 cxd5 cxd5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 b5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 e6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e3 b5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e4 b5 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 h6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 e3 a6 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 g3 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 g3 dxc4 
d4 d5 c4 c6 Nf3 Nf6 Qc2 dxc4 Qxc4 Bf5 
d4 d5 c4 c6 Nf3 Nf6 Qc2 g6 Bf4 Bg7 
d4 d5 c4 c6 Nf3 Nf6 Qc2 g6 Bf4 dxc4 
d4 d5 c4 c6 Nf3 Nf6 Qc2 g6 cxd5 cxd5 
d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 
d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 
d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 Bxb1 
d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 Nxd5 
d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5 
d4 d5 c4 c6 Nf3 Nf6 e3 Bg4 Qb3 Qb6 
d4 d5 c4 c6 Nf3 Nf6 e3 Bg4 h3 Bxf3 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Bd3 Bg4 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Be2 Bf5 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Be2 Bg4 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Nbd2 Bf5 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Nc3 b5 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 Qc2 Bg4 
d4 d5 c4 c6 Nf3 Nf6 e3 a6 a4 Bg4 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Bd3 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Bd3 Ne4 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Bd3 c5 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Bd3 dxc4 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Nbd2 c5 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Nc3 Nbd7 
d4 d5 c4 c6 Nf3 Nf6 e3 e6 Nc3 a6 
